UE;91;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;92;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;93;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;94;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;95;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;96;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;97;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;98;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;99;v2.0;SECSM;1746382835;12345678;6370;6370;6370;0;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;100;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;0;0;0;0;RRCSetupRequest; ;0;0;0;3;0;0
UE;101;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;102;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;103;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;104;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;105;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;106;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;107;v2.0;SECSM;1746382849;12345678;49554;49554;49554;0;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
