UE;0;v2.0;SECSM;1715112113;12345678;37847;37847;37847;0;2089900000000;0;0;0;0;RRCSetupRequest; ;0;0;0;0;0;0
UE;1;v2.0;SECSM;1715112113;12345678;37847;37847;37847;0;2089900000000;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;2;v2.0;SECSM;1715112113;12345678;37847;37847;37847;0;2089900000000;0;0;0;0;RRCSetupComplete;Registrationrequest;2;1;0;0;0;0
UE;4;v2.0;SECSM;1715112113;12345678;37847;37847;37847;0;2089900000000;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;5;v2.0;SECSM;1715112114;12345678;16266;16266;16266;0;2089900000001;0;0;0;0;RRCSetupRequest; ;0;0;0;0;0;0
UE;6;v2.0;SECSM;1715112114;12345678;16266;16266;16266;0;2089900000001;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;7;v2.0;SECSM;1715112114;12345678;16266;16266;16266;0;2089900000001;0;0;0;0;RRCSetupComplete;Registrationrequest;2;1;0;0;0;0
UE;9;v2.0;SECSM;1715112114;12345678;16266;16266;16266;0;2089900000001;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;10;v2.0;SECSM;1715112114;12345678;30195;30195;30195;0;2089900000002;0;0;0;0;RRCSetupRequest; ;0;0;0;0;0;0
UE;11;v2.0;SECSM;1715112114;12345678;30195;30195;30195;0;2089900000002;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;12;v2.0;SECSM;1715112114;12345678;30195;30195;30195;0;2089900000002;0;0;0;0;RRCSetupComplete;Registrationrequest;2;1;0;0;0;0
UE;14;v2.0;SECSM;1715112114;12345678;30195;30195;30195;0;2089900000002;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;15;v2.0;SECSM;1715112114;12345678;30195;30195;30195;0;2089900000002;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;16;v2.0;SECSM;1715112114;12345678;30195;30195;30195;0;2089900000002;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
